DocumentID,DatesDocumentID,timestamp,name,County,Name,data,Surf Height: Size,Surf Height: Direction,Surf Height: Period,Surf Height: Angle,Wave Power,Primary -> height,Primary -> letters,Primary -> period,Primary -> angle,Primary -> Points off,Seconday 1 -> height,Seconday 1 -> letters,Seconday 1 -> period,Seconday 1 -> angle,Secondary 1 -> Points off,Seconday 2 -> height,Seconday 2 -> letters,Seconday 2 -> period,Seconday 2 -> angle,Secondary 2 -> Points off,Seconday 3 -> height,Seconday 3 -> letters,Seconday 3 -> period,Seconday 3 -> angle,Secondary 3 -> Points off,Wind Direction (NSEW),Wind Direction (Human Relation),Wind Direction (Angle),Primary Wind Speed,Wind -> Points off
Santa Monica Samo 20,Friday-29-1PM,29 November 2024: 7:21PM,Los Angeles County,Los Angeles County,Santa Monica Samo 20,"['Friday', 'November', 29, 2024, '1PM']",0.5,S,14.0,11.0,107,0.5,S,14,11.0,2.0,0.4,W,8.0,90.0,2.0,0.1,W,14.0,90.0,2.0,,,,,,N,cross-off,176.0,10.0,2.0
Santa Monica Samo 20,Saturday-30-7PM,30 November 2024: 12:33PM,Los Angeles County,Los Angeles County,Santa Monica Samo 20,"['Saturday', 'November', 30, 2024, '7PM']",0.4,SSW,13.0,14.0,58,0.4,SSW,13,14.0,1.0,0.2,W,7.0,90.0,2.0,0.1,SW,18.0,45.0,0.0,,,,,,NNW,glass,166.0,0.0,3.0
Santa Monica Samo 20,Tuesday-26-10PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Samo 20,"['Tuesday', 'November', 26, 2024, '10PM']",0.5,S,20.0,11.0,194,0.5,S,20,11.0,2.0,0.4,WSW,7.0,76.0,1.0,0.3,SSW,12.0,18.0,1.0,,,,,,SSW,glass,28.0,0.0,7.0
Santa Monica Samo 20,Wednesday-27-10AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Samo 20,"['Wednesday', 'November', 27, 2024, '10AM']",0.6,S,18.0,9.0,232,0.6,S,18,9.0,2.0,0.4,WSW,6.0,76.0,1.0,0.2,SSW,12.0,27.0,1.0,,,,,,SW,glass,47.0,5.0,8.0
Santa Monica Samo 20,Wednesday-27-1AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Santa Monica Samo 20,"['Wednesday', 'November', 27, 2024, '1AM']",0.6,S,19.0,9.0,273,0.6,S,19,9.0,2.0,0.4,WSW,7.0,76.0,1.0,0.3,SSW,12.0,18.0,1.0,,,,,,WSW,glass,60.0,5.0,7.0
Santa Monica Samo 20,Wednesday-27-7PM,27 November 2024: 5:33PM,Los Angeles County,Los Angeles County,Santa Monica Samo 20,"['Wednesday', 'November', 27, 2024, '7PM']",0.7,S,18.0,8.0,307,0.7,S,18,8.0,2.0,0.4,WSW,6.0,76.0,1.0,0.2,S,11.0,-0.0,2.0,,,,,,WSW,glass,61.0,5.0,7.0
Santa Rosa Creek,Saturday-30-7PM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Saturday', 'November', 30, 2024, '7PM']",0.6,S,13.0,9.0,126,0.6,S,13,9.0,4.0,0.4,WNW,12.0,117.0,1.0,0.2,WNW,22.0,117.0,1.0,,,,,,NW,cross-on,145.0,10.0,6.0
Santa Rosa Creek,Saturday-30-1AM,29 November 2024: 7:21PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Saturday', 'November', 30, 2024, '1AM']",0.7,S,14.0,8.0,198,0.7,S,14,8.0,4.0,0.4,WNW,12.0,117.0,1.0,0.3,WSW,7.0,72.0,1.0,0.2,N,6.0,180.0,4.0,NE,cross-off,231.0,10.0,2.0
Santa Rosa Creek,Tuesday-26-10PM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Tuesday', 'November', 26, 2024, '10PM']",0.7,WNW,10.0,117.0,279,0.7,WNW,10,117.0,1.0,0.6,S,20.0,9.0,4.0,0.4,SSW,12.0,14.0,3.0,,,,,,N,cross,188.0,5.0,4.0
Santa Rosa Creek,Saturday-30-1PM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Saturday', 'November', 30, 2024, '1PM']",0.6,S,13.0,9.0,128,0.6,S,13,9.0,4.0,0.4,WNW,12.0,117.0,1.0,0.2,W,7.0,90.0,0.0,,,,,,NNE,cross-off,196.0,5.0,3.0
Santa Rosa Creek,Friday-29-10PM,29 November 2024: 7:21PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Friday', 'November', 29, 2024, '10PM']",0.7,S,14.0,8.0,203,0.7,S,14,8.0,4.0,0.4,WNW,12.0,117.0,1.0,0.3,WSW,7.0,72.0,1.0,,,,,,NE,cross-off,230.0,10.0,2.0
Santa Rosa Creek,Sunday-1-1AM,30 November 2024: 12:33PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Sunday', 'December', 1, 2024, '1AM']",0.5,S,13.0,11.0,239,0.5,S,13,11.0,4.0,0.5,WNW,20.0,112.0,1.0,0.4,WNW,12.0,117.0,1.0,,,,,,ENE,off,252.0,5.0,1.0
Santa Rosa Creek,Wednesday-27-10AM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Wednesday', 'November', 27, 2024, '10AM']",0.8,S,19.0,7.0,470,0.8,S,19,7.0,4.0,0.5,NW,8.0,127.0,2.0,0.4,WNW,13.0,117.0,1.0,,,,,,ENE,cross-off,239.0,10.0,1.0
Santa Rosa Creek,Wednesday-27-4AM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Wednesday', 'November', 27, 2024, '4AM']",1.0,S,19.0,6.0,745,1.0,S,19,6.0,4.0,0.5,WNW,9.0,112.0,1.0,0.4,SSW,12.0,27.0,3.0,,,,,,NNE,cross-off,210.0,10.0,3.0
Santa Rosa Creek,Sunday-1-10AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Sunday', 'December', 1, 2024, '10AM']",1.2,WNW,18.0,110.0,900,1.2,WNW,18,110.0,1.0,0.5,WNW,12.0,112.0,1.0,0.5,S,12.0,11.0,4.0,,,,,,S,glass,8.0,0.0,4.0
Santa Rosa Creek,Wednesday-27-1AM,26 November 2024: 7:10PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Wednesday', 'November', 27, 2024, '1AM']",0.9,S,20.0,6.0,611,0.9,S,20,6.0,4.0,0.6,WNW,9.0,121.0,1.0,0.5,S,12.0,11.0,4.0,,,,,,NNE,cross-off,208.0,5.0,3.0
Santa Rosa Creek,Monday-2-10AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Monday', 'December', 2, 2024, '10AM']",1.6,WNW,16.0,108.0,1208,1.6,WNW,16,108.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,NW,glass,142.0,0.0,6.0
Santa Rosa Creek,Monday-2-1AM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Monday', 'December', 2, 2024, '1AM']",1.6,WNW,16.0,108.0,1271,1.6,WNW,16,108.0,1.0,0.5,SW,18.0,37.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,N,glass,172.0,5.0,4.0
Santa Rosa Creek,Sunday-1-4PM,01 December 2024: 12:19PM,San Luis Obispo County,San Luis Obispo County,Santa Rosa Creek,"['Sunday', 'December', 1, 2024, '4PM']",1.5,WNW,18.0,110.0,1342,1.5,WNW,18,110.0,1.0,0.5,S,12.0,11.0,4.0,0.4,WNW,11.0,117.0,1.0,,,,,,NW,glass,124.0,5.0,6.0
Sapphire Street,Friday-29-10PM,29 November 2024: 7:21PM,Los Angeles County,Los Angeles County,Sapphire Street,"['Friday', 'November', 29, 2024, '10PM']",0.5,S,14.0,11.0,103,0.5,S,14,11.0,3.0,0.4,W,8.0,90.0,1.0,0.4,NW,3.0,124.0,3.0,0.1,W,13.0,90.0,1.0,NW,cross-on,141.0,15.0,6.0
Sapphire Street,Monday-2-1AM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Sapphire Street,"['Monday', 'December', 2, 2024, '1AM']",0.5,W,17.0,101.0,154,0.5,W,17,101.0,1.0,0.4,SW,18.0,34.0,1.0,0.3,SSW,12.0,18.0,2.0,0.2,W,7.0,90.0,1.0,W,on,99.0,5.0,8.0
Sapphire Street,Tuesday-26-10PM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Sapphire Street,"['Tuesday', 'November', 26, 2024, '10PM']",0.5,S,20.0,11.0,194,0.5,S,20,11.0,3.0,0.4,WSW,7.0,76.0,0.0,0.3,SSW,12.0,18.0,2.0,,,,,,WSW,cross-on,63.0,5.0,7.0
Sapphire Street,Sunday-1-1AM,30 November 2024: 12:33PM,Los Angeles County,Los Angeles County,Sapphire Street,"['Sunday', 'December', 1, 2024, '1AM']",0.4,SSW,13.0,14.0,56,0.4,SSW,13,14.0,2.0,0.2,SSW,19.0,27.0,2.0,0.2,W,7.0,90.0,1.0,0.1,W,22.0,90.0,1.0,WNW,glass,122.0,5.0,7.0
Sapphire Street,Monday-2-10AM,01 December 2024: 12:19PM,Los Angeles County,Los Angeles County,Sapphire Street,"['Monday', 'December', 2, 2024, '10AM']",0.5,W,16.0,101.0,131,0.5,W,16,101.0,1.0,0.4,SW,18.0,34.0,1.0,0.3,S,12.0,-0.0,3.0,,,,,,WNW,glass,107.0,0.0,7.0
Sapphire Street,Wednesday-27-10AM,26 November 2024: 7:10PM,Los Angeles County,Los Angeles County,Sapphire Street,"['Wednesday', 'November', 27, 2024, '10AM']",0.6,S,18.0,9.0,232,0.6,S,18,9.0,3.0,0.4,WSW,6.0,76.0,0.0,0.2,SSW,12.0,27.0,2.0,,,,,,WSW,on,73.0,5.0,7.0
Sapphire Street,Thursday-28-10AM,27 November 2024: 5:33PM,Los Angeles County,Los Angeles County,Sapphire Street,"['Thursday', 'November', 28, 2024, '10AM']",0.7,S,16.0,8.0,254,0.7,S,16,8.0,3.0,0.4,WSW,6.0,76.0,0.0,0.2,S,11.0,-0.0,3.0,,,,,,NNE,cross-off,197.0,10.0,3.0
Sapphire Street,Thursday-28-1AM,27 November 2024: 5:33PM,Los Angeles County,Los Angeles County,Sapphire Street,"['Thursday', 'November', 28, 2024, '1AM']",0.6,S,17.0,9.0,220,0.6,S,17,9.0,3.0,0.4,WSW,6.0,76.0,0.0,0.2,SSW,11.0,27.0,2.0,,,,,,NW,glass,131.0,5.0,6.0
Sapphire Street,Wednesday-27-10PM,27 November 2024: 5:33PM,Los Angeles County,Los Angeles County,Sapphire Street,"['Wednesday', 'November', 27, 2024, '10PM']",0.6,S,18.0,9.0,225,0.6,S,18,9.0,3.0,0.4,WSW,6.0,76.0,0.0,0.2,S,11.0,-0.0,3.0,,,,,,W,glass,98.0,5.0,8.0
Scripps Pier,Thursday-28-10AM,27 November 2024: 5:33PM,San Diego County,San Diego County,Scripps Pier,"['Thursday', 'November', 28, 2024, '10AM']",0.4,W,7.0,90.0,14,0.4,W,7,90.0,1.0,0.2,WNW,12.0,117.0,0.0,-1.1,S,16.0,10.0,5.0,,,,,,NW,glass,135.0,5.0,8.0
Scripps Pier,Wednesday-27-4PM,27 November 2024: 5:33PM,San Diego County,San Diego County,Scripps Pier,"['Wednesday', 'November', 27, 2024, '4PM']",0.6,SW,13.0,45.0,109,0.6,SW,13,45.0,3.0,0.3,WNW,13.0,108.0,0.0,-1.0,S,18.0,6.0,5.0,,,,,,NW,on,130.0,15.0,8.0
Scripps Pier,Thursday-28-1AM,27 November 2024: 5:33PM,San Diego County,San Diego County,Scripps Pier,"['Thursday', 'November', 28, 2024, '1AM']",0.4,W,7.0,90.0,23,0.4,W,7,90.0,1.0,0.3,SSW,11.0,18.0,4.0,-0.9,S,16.0,6.0,5.0,,,,,,NNW,cross-on,160.0,10.0,7.0
Scripps Pier,Monday-2-7AM,01 December 2024: 12:19PM,San Diego County,San Diego County,Scripps Pier,"['Monday', 'December', 2, 2024, '7AM']",1.0,WNW,16.0,107.0,575,1.0,WNW,16,107.0,0.0,0.5,SW,18.0,37.0,3.0,-0.5,S,12.0,11.0,5.0,,,,,,NNW,on,148.0,5.0,7.0
Scripps Pier,Sunday-1-4PM,01 December 2024: 12:19PM,San Diego County,San Diego County,Scripps Pier,"['Sunday', 'December', 1, 2024, '4PM']",0.6,WNW,19.0,108.0,289,0.6,WNW,19,108.0,0.0,0.3,WNW,12.0,108.0,0.0,-0.5,S,12.0,11.0,5.0,,,,,,WNW,cross-on,109.0,10.0,7.0
Scripps Pier,Wednesday-27-1PM,27 November 2024: 5:33PM,San Diego County,San Diego County,Scripps Pier,"['Wednesday', 'November', 27, 2024, '1PM']",1.1,SSW,18.0,15.0,799,1.1,SSW,18,15.0,4.0,0.3,WNW,13.0,108.0,0.0,0.1,W,20.0,90.0,1.0,,,,,,WNW,on,120.0,15.0,7.0
Scripps Pier,Sunday-1-10PM,01 December 2024: 12:19PM,San Diego County,San Diego County,Scripps Pier,"['Sunday', 'December', 1, 2024, '10PM']",0.9,WNW,18.0,108.0,553,0.9,WNW,18,108.0,0.0,0.5,SW,18.0,37.0,3.0,-0.5,S,12.0,11.0,5.0,,,,,,NNW,glass,148.0,5.0,7.0
Seaside Creek,Saturday-30-1PM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Seaside Creek,"['Saturday', 'November', 30, 2024, '1PM']",0.6,WNW,12.0,108.0,138,0.6,WNW,12,108.0,1.0,0.6,NW,7.0,141.0,2.0,0.6,S,14.0,9.0,4.0,,,,,,WNW,cross-on,118.0,5.0,7.0
Seaside Creek,Tuesday-26-4PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Tuesday', 'November', 26, 2024, '4PM']",0.9,WNW,7.0,103.0,102,0.9,WNW,7,103.0,1.0,0.5,NW,9.0,143.0,2.0,0.5,WNW,13.0,112.0,1.0,,,,,,NW,cross-on,128.0,10.0,6.0
Seaside Creek,Saturday-30-7AM,29 November 2024: 7:21PM,Mendocino County,Mendocino County,Seaside Creek,"['Saturday', 'November', 30, 2024, '7AM']",0.6,NW,7.0,141.0,153,0.6,NW,7,141.0,2.0,0.6,S,14.0,9.0,4.0,0.6,WNW,12.0,108.0,1.0,,,,,,E,off,279.0,10.0,0.0
Seaside Creek,Wednesday-27-1AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Wednesday', 'November', 27, 2024, '1AM']",1.0,WNW,8.0,119.0,141,1.0,WNW,8,119.0,1.0,0.5,WNW,12.0,112.0,1.0,0.4,S,21.0,-0.0,4.0,,,,,,E,off,270.0,10.0,0.0
Seaside Creek,Friday-29-1PM,29 November 2024: 7:21PM,Mendocino County,Mendocino County,Seaside Creek,"['Friday', 'November', 29, 2024, '1PM']",0.7,S,15.0,8.0,221,0.7,S,15,8.0,4.0,0.5,WNW,12.0,112.0,1.0,0.4,NW,6.0,135.0,2.0,,,,,,NW,cross-on,125.0,10.0,6.0
Seaside Creek,Saturday-30-1AM,29 November 2024: 7:21PM,Mendocino County,Mendocino County,Seaside Creek,"['Saturday', 'November', 30, 2024, '1AM']",0.7,NW,6.0,135.0,206,0.7,NW,6,135.0,2.0,0.7,S,14.0,8.0,4.0,0.6,WNW,12.0,108.0,1.0,,,,,,ESE,off,286.0,5.0,1.0
Seaside Creek,Tuesday-26-7PM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Tuesday', 'November', 26, 2024, '7PM']",0.9,WNW,7.0,108.0,233,0.9,WNW,7,108.0,1.0,0.5,WNW,13.0,112.0,1.0,0.5,S,21.0,11.0,4.0,,,,,,NNE,cross-off,206.0,10.0,3.0
Seaside Creek,Wednesday-27-7PM,27 November 2024: 5:33PM,Mendocino County,Mendocino County,Seaside Creek,"['Wednesday', 'November', 27, 2024, '7PM']",0.9,NW,7.0,126.0,354,0.9,NW,7,126.0,2.0,0.7,S,19.0,8.0,4.0,0.6,WNW,16.0,108.0,1.0,,,,,,ENE,off,257.0,5.0,1.0
Seaside Creek,Thursday-28-1AM,27 November 2024: 5:33PM,Mendocino County,Mendocino County,Seaside Creek,"['Thursday', 'November', 28, 2024, '1AM']",1.1,NW,7.0,131.0,504,1.1,NW,7,131.0,2.0,0.9,S,18.0,6.0,4.0,0.5,WNW,16.0,112.0,1.0,,,,,,E,off,268.0,10.0,0.0
Seaside Creek,Saturday-30-7PM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Seaside Creek,"['Saturday', 'November', 30, 2024, '7PM']",0.8,WNW,20.0,104.0,533,0.8,WNW,20,104.0,1.0,0.6,WNW,12.0,108.0,1.0,0.5,NW,7.0,143.0,2.0,,,,,,NE,glass,220.0,5.0,2.0
Seaside Creek,Wednesday-27-10AM,26 November 2024: 7:10PM,Mendocino County,Mendocino County,Seaside Creek,"['Wednesday', 'November', 27, 2024, '10AM']",0.9,S,20.0,6.0,611,0.9,S,20,6.0,4.0,0.8,WNW,8.0,120.0,1.0,0.5,WNW,18.0,112.0,1.0,,,,,,E,glass,260.0,0.0,0.0
Seaside Creek,Sunday-1-7AM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Seaside Creek,"['Sunday', 'December', 1, 2024, '7AM']",1.9,WNW,18.0,106.0,2120,1.9,WNW,18,106.0,1.0,0.6,WNW,11.0,108.0,1.0,0.5,S,13.0,11.0,4.0,,,,,,ESE,off,282.0,5.0,1.0
Seaside Creek,Sunday-1-4PM,01 December 2024: 12:19PM,Mendocino County,Mendocino County,Seaside Creek,"['Sunday', 'December', 1, 2024, '4PM']",2.1,WNW,16.0,104.0,2160,2.1,WNW,16,104.0,1.0,0.5,S,13.0,11.0,4.0,0.4,WNW,10.0,104.0,1.0,,,,,,NNW,glass,157.0,5.0,5.0
Seaside Creek,Sunday-1-1AM,30 November 2024: 12:33PM,Mendocino County,Mendocino County,Seaside Creek,"['Sunday', 'December', 1, 2024, '1AM']",1.3,WNW,19.0,103.0,1273,1.3,WNW,19,103.0,1.0,0.7,WNW,11.0,106.0,1.0,0.5,S,13.0,11.0,4.0,,,,,,E,off,265.0,5.0,0.0
Shark Pit,Tuesday-26-1PM,26 November 2024: 7:10PM,Marin County,Marin County,Shark Pit,"['Tuesday', 'November', 26, 2024, '1PM']",1.0,WNW,9.0,114.0,154,1.0,WNW,9,114.0,1.0,0.6,S,6.0,9.0,4.0,0.4,WNW,14.0,104.0,1.0,,,,,,WNW,on,108.0,10.0,8.0
Shark Pit,Tuesday-26-4PM,26 November 2024: 7:10PM,Marin County,Marin County,Shark Pit,"['Tuesday', 'November', 26, 2024, '4PM']",0.9,WNW,9.0,117.0,121,0.9,WNW,9,117.0,1.0,0.5,S,6.0,11.0,4.0,0.4,WNW,14.0,104.0,1.0,,,,,,WNW,on,111.0,15.0,8.0
Shark Pit,Saturday-30-4PM,30 November 2024: 12:33PM,Marin County,Marin County,Shark Pit,"['Saturday', 'November', 30, 2024, '4PM']",0.6,WNW,12.0,108.0,113,0.6,WNW,12,108.0,1.0,0.5,SSW,13.0,22.0,3.0,0.4,NW,7.0,135.0,2.0,,,,,,NNW,cross-on,149.0,5.0,6.0
Shark Pit,Saturday-30-7AM,29 November 2024: 7:21PM,Marin County,Marin County,Shark Pit,"['Saturday', 'November', 30, 2024, '7AM']",0.5,WNW,12.0,112.0,115,0.5,WNW,12,112.0,1.0,0.5,SSW,14.0,22.0,3.0,0.4,NW,6.0,135.0,2.0,,,,,,NE,cross-off,228.0,10.0,3.0
Shark Pit,Saturday-30-4AM,29 November 2024: 7:21PM,Marin County,Marin County,Shark Pit,"['Saturday', 'November', 30, 2024, '4AM']",0.6,SSW,14.0,31.0,138,0.6,SSW,14,31.0,3.0,0.5,WNW,12.0,112.0,1.0,0.4,NW,6.0,135.0,2.0,,,,,,NE,cross-off,230.0,10.0,3.0
Shark Pit,Tuesday-26-10PM,26 November 2024: 7:10PM,Marin County,Marin County,Shark Pit,"['Tuesday', 'November', 26, 2024, '10PM']",0.9,WNW,8.0,117.0,103,0.9,WNW,8,117.0,1.0,0.5,WNW,13.0,112.0,1.0,0.4,SSW,6.0,14.0,3.0,,,,,,ENE,cross-off,240.0,10.0,2.0
Shark Pit,Saturday-30-10PM,30 November 2024: 12:33PM,Marin County,Marin County,Shark Pit,"['Saturday', 'November', 30, 2024, '10PM']",0.8,W,20.0,97.0,495,0.8,W,20,97.0,0.0,0.6,WNW,12.0,108.0,1.0,0.5,SSW,13.0,22.0,3.0,,,,,,NE,cross-off,229.0,10.0,3.0
Shark Pit,Wednesday-27-4AM,26 November 2024: 7:10PM,Marin County,Marin County,Shark Pit,"['Wednesday', 'November', 27, 2024, '4AM']",0.8,WNW,8.0,120.0,216,0.8,WNW,8,120.0,1.0,0.5,SSW,20.0,22.0,3.0,0.5,W,12.0,101.0,0.0,,,,,,NE,cross-off,216.0,10.0,3.0
Shark Pit,Thursday-28-4AM,27 November 2024: 5:33PM,Marin County,Marin County,Shark Pit,"['Thursday', 'November', 28, 2024, '4AM']",0.9,SSW,18.0,21.0,448,0.9,SSW,18,21.0,3.0,0.6,NW,7.0,129.0,2.0,0.4,WNW,16.0,104.0,1.0,,,,,,NE,cross-off,229.0,10.0,3.0
Shark Pit,Sunday-1-1AM,30 November 2024: 12:33PM,Marin County,Marin County,Shark Pit,"['Sunday', 'December', 1, 2024, '1AM']",1.0,W,19.0,101.0,767,1.0,W,19,101.0,0.0,0.6,WNW,12.0,108.0,1.0,0.4,SSW,13.0,27.0,3.0,,,,,,ENE,cross-off,241.0,10.0,2.0
Shark Pit,Monday-2-1PM,01 December 2024: 12:19PM,Marin County,Marin County,Shark Pit,"['Monday', 'December', 2, 2024, '1PM']",1.6,WNW,15.0,104.0,1137,1.6,WNW,15,104.0,1.0,0.4,SW,18.0,45.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,NW,cross-on,141.0,5.0,7.0
Shark Pit,Monday-2-4PM,01 December 2024: 12:19PM,Marin County,Marin County,Shark Pit,"['Monday', 'December', 2, 2024, '4PM']",1.6,WNW,14.0,104.0,1121,1.6,WNW,14,104.0,1.0,0.4,SW,17.0,45.0,2.0,0.4,SSW,12.0,14.0,3.0,,,,,,WNW,on,123.0,10.0,8.0
Shark Pit,Sunday-1-10AM,01 December 2024: 12:19PM,Marin County,Marin County,Shark Pit,"['Sunday', 'December', 1, 2024, '10AM']",1.6,W,18.0,101.0,1610,1.6,W,18,101.0,0.0,0.7,WNW,11.0,117.0,1.0,0.5,S,13.0,11.0,4.0,,,,,,ENE,cross-off,252.0,10.0,2.0
Shark Pit,Sunday-1-4AM,30 November 2024: 12:33PM,Marin County,Marin County,Shark Pit,"['Sunday', 'December', 1, 2024, '4AM']",1.2,W,19.0,99.0,1015,1.2,W,19,99.0,0.0,0.6,WNW,11.0,108.0,1.0,0.4,SSW,13.0,27.0,3.0,,,,,,NE,cross-off,235.0,10.0,3.0
Shark Pit,Sunday-1-7AM,01 December 2024: 12:19PM,Marin County,Marin County,Shark Pit,"['Sunday', 'December', 1, 2024, '7AM']",1.5,W,18.0,101.0,1454,1.5,W,18,101.0,0.0,0.7,WNW,11.0,117.0,1.0,0.5,S,13.0,11.0,4.0,0.3,S,7.0,-0.0,4.0,ENE,cross-off,245.0,15.0,2.0
Silver Strand,Friday-29-4PM,29 November 2024: 7:21PM,Ventura County,Ventura County,Silver Strand,"['Friday', 'November', 29, 2024, '4PM']",0.3,WSW,8.0,72.0,14,0.3,WSW,8,72.0,2.0,0.2,W,13.0,90.0,1.0,-0.5,S,14.0,11.0,5.0,,,,,,NNE,glass,197.0,0.0,3.0
Silver Strand,Saturday-30-4PM,30 November 2024: 12:33PM,Ventura County,Ventura County,Silver Strand,"['Saturday', 'November', 30, 2024, '4PM']",0.3,SSW,13.0,18.0,34,0.3,SSW,13,18.0,4.0,0.2,W,12.0,90.0,1.0,0.2,W,7.0,90.0,1.0,,,,,,WNW,glass,103.0,5.0,7.0
Silver Strand,Tuesday-26-10PM,26 November 2024: 7:10PM,Ventura County,Ventura County,Silver Strand,"['Tuesday', 'November', 26, 2024, '10PM']",0.4,SSW,20.0,14.0,127,0.4,SSW,20,14.0,4.0,0.4,WSW,7.0,76.0,2.0,0.2,SSW,12.0,27.0,4.0,,,,,,WNW,on,103.0,5.0,7.0
Silver Strand,Tuesday-26-4PM,26 November 2024: 7:10PM,Ventura County,Ventura County,Silver Strand,"['Tuesday', 'November', 26, 2024, '4PM']",0.4,WSW,7.0,76.0,88,0.4,WSW,7,76.0,2.0,0.3,SSW,21.0,18.0,4.0,0.2,SSW,12.0,27.0,4.0,,,,,,SSW,glass,27.0,5.0,5.0
Silver Strand,Sunday-1-10AM,01 December 2024: 12:19PM,Ventura County,Ventura County,Silver Strand,"['Sunday', 'December', 1, 2024, '10AM']",0.4,WNW,20.0,104.0,127,0.4,WNW,20,104.0,0.0,0.3,SSW,12.0,18.0,4.0,0.2,W,12.0,90.0,1.0,,,,,,SW,glass,36.0,5.0,6.0
Silver Strand,Tuesday-26-1PM,26 November 2024: 7:10PM,Ventura County,Ventura County,Silver Strand,"['Tuesday', 'November', 26, 2024, '1PM']",0.5,W,7.0,79.0,90,0.5,W,7,79.0,1.0,0.3,SSW,21.0,18.0,4.0,0.2,SSW,12.0,27.0,4.0,,,,,,S,glass,355.0,5.0,4.0
South Beach,Wednesday-27-1PM,27 November 2024: 5:33PM,Del Norte County,Del Norte County,South Beach,"['Wednesday', 'November', 27, 2024, '1PM']",0.7,NW,7.0,124.0,97,0.7,NW,7,124.0,3.0,0.4,WNW,12.0,104.0,2.0,0.4,SW,20.0,34.0,1.0,,,,,,NW,cross,143.0,10.0,4.0
South Beach,Tuesday-26-10PM,26 November 2024: 7:10PM,Del Norte County,Del Norte County,South Beach,"['Tuesday', 'November', 26, 2024, '10PM']",0.8,W,7.0,90.0,75,0.8,W,7,90.0,1.0,0.4,W,13.0,90.0,1.0,0.3,WNW,20.0,108.0,2.0,,,,,,ENE,off,237.0,10.0,1.0
South Beach,Friday-29-7PM,29 November 2024: 7:21PM,Del Norte County,Del Norte County,South Beach,"['Friday', 'November', 29, 2024, '7PM']",0.7,NW,6.0,135.0,73,0.7,NW,6,135.0,3.0,0.5,W,12.0,101.0,1.0,0.4,SW,15.0,34.0,1.0,,,,,,NE,glass,215.0,5.0,0.0
South Beach,Tuesday-26-4PM,26 November 2024: 7:10PM,Del Norte County,Del Norte County,South Beach,"['Tuesday', 'November', 26, 2024, '4PM']",1.0,W,7.0,84.0,92,1.0,W,7,84.0,1.0,0.4,W,13.0,90.0,1.0,0.3,SW,12.0,45.0,1.0,,,,,,NNW,cross-off,160.0,15.0,3.0
South Beach,Wednesday-27-10AM,26 November 2024: 7:10PM,Del Norte County,Del Norte County,South Beach,"['Wednesday', 'November', 27, 2024, '10AM']",0.7,WNW,7.0,117.0,104,0.7,WNW,7,117.0,2.0,0.4,W,12.0,90.0,1.0,0.4,WNW,18.0,104.0,2.0,,,,,,NE,off,216.0,5.0,0.0
South Beach,Thursday-28-4AM,27 November 2024: 5:33PM,Del Norte County,Del Norte County,South Beach,"['Thursday', 'November', 28, 2024, '4AM']",0.6,NW,6.0,135.0,110,0.6,NW,6,135.0,3.0,0.5,W,15.0,101.0,1.0,0.4,SW,18.0,34.0,1.0,,,,,,ENE,cross-off,253.0,5.0,1.0
